ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number,close,return_7d
ACR-PD,1332551,2025-10-28,0,200.0,22.07,4414.0,0,0,0,,I,0001104659-25-104516,21.482031786200302,0.010009038988809522
ACR-PD,1332551,2025-10-29,0,772.0,22.1,17061.2,0,0,0,,I,0001104659-25-104516,21.599367211349353,-0.0027161595792103053
ACR-PD,1332551,2025-10-31,0,2089.0,25.19,52621.91,0,0,0,,I,0001104659-25-106500,21.53092114030056,0.008174434238932719
ACR-PD,1332551,2025-11-04,0,352.0,22.17,7803.84,0,0,0,,I,0001104659-25-106500,21.53092139070591,0.0040872061622191855
ACR-PD,1332551,2025-11-05,0,138.0,25.15,3470.7,0,0,0,,I,0001104659-25-108640,21.658032656861074,-0.006320484405718703
ACR-PD,1332551,2025-11-05,0,3499.0,22.19,77642.81,0,0,0,,I,0001104659-25-108640,21.658032656861074,-0.006320484405718703
ACR-PD,1332551,2025-11-06,0,200.0,25.15,5030.0,0,0,0,,I,0001104659-25-108640,21.697046279907227,-0.007656533174679491
ACR-PD,1332551,2025-11-07,0,140.0,25.15,3521.0,0,0,0,,I,0001104659-25-108640,21.540699883193366,-0.0036313915078658807
ACR-PD,1332551,2025-11-11,0,1161.0,22.2,25774.2,0,0,0,,I,0001104659-25-111621,21.706924239265593,-0.0076576687968553415
ACR-PD,1332551,2025-11-12,0,529.0,25.15,13304.349999999999,0,0,0,,I,0001104659-25-111621,21.6580333017265,-0.007674913241343109
ACR-PD,1332551,2025-11-12,0,2064.0,22.2,45820.799999999996,0,0,0,,I,0001104659-25-111621,21.6580333017265,-0.007674913241343109
ACR-PD,1332551,2025-11-13,0,733.0,25.15,18434.95,0,0,0,,I,0001104659-25-111621,21.61892270529226,-0.008593412772395129
ACR-PD,1332551,2025-11-17,0,718.0,25.17,18072.06,0,0,0,,I,0001104659-25-114219,21.53092212527256,-0.0031789230830949465
ACR-PD,1332551,2025-11-24,0,723.0,25.19,18212.370000000003,0,0,0,,I,0001104659-25-116513,21.433142378791178,0.005018272420005121
ACR-PD,1332551,2025-11-28,0,913.0,25.19,22998.47,0,0,0,,I,0001104659-25-117837,21.508921332084423,0.002386600121183039
ACR-PD,1332551,2025-12-01,0,5054.0,25.2,127360.8,0,0,0,,I,0001104659-25-117837,21.576976318660144,-0.0025876016807813277
ACR-PD,1332551,2025-12-04,0,48.0,25.22,1210.56,0,0,0,,I,0001104659-25-119408,21.54069972606471,0.004539187949147965
ACR-PD,1332551,2025-12-05,0,99.0,25.22,2496.7799999999997,0,0,0,,I,0001104659-25-119408,21.70203399658203,-0.00022525697575943152
ACR-PD,1332551,2025-12-10,0,98.0,25.24,2473.52,0,0,0,,I,0001104659-25-120745,21.5211436984718,0.008632475234945565
ACR-PD,1332551,2025-12-11,0,653.0,25.26,16494.780000000002,0,0,0,,I,0001104659-25-120745,21.55047800041501,0.007259496957944881
ACR-PD,1332551,2025-12-11,0,605.0,22.26,13467.300000000001,0,0,0,,I,0001104659-25-120745,21.55047800041501,0.007259496957944881
ACR-PD,1332551,2025-12-12,0,114.0,22.26,2537.6400000000003,0,0,0,,I,0001104659-25-120745,21.638478053012978,1.261500891729553e-09
ACR-PD,1332551,2025-12-15,0,1372.0,22.26,30540.72,0,0,0,,I,0001104659-25-122155,21.638477010677477,0.0009037520226133561
ACR-PD,1332551,2025-12-23,0,499.0,22.26,11107.740000000002,0,0,0,,I,0001104659-25-124848,21.638478080309937,0.009775285506436105
ACR-PD,1332551,2025-12-24,0,455.0,22.3,10146.5,0,0,0,,I,0001104659-25-124848,21.65803282804215,0.01301908203086594
ACT,1823529,2025-09-30,0,922169.0,38.35,35365181.15,0,0,0,,D,0001572983-25-000008,38.30796149359369,-0.06775703826895342
ACT,1823529,2025-10-31,0,940819.0,36.19,34048239.61,0,0,0,,D,0001572983-25-000010,35.13552387060837,0.061137803109205746
ACT,1823529,2025-11-18,0,2562.0,37.41,95844.42,0,1,0,,D,0001823529-25-000230,36.696880569700994,0.0578555749742988
ACT,1823529,2025-11-19,0,7438.0,37.39,278106.82,0,1,0,,D,0001823529-25-000230,37.05489586657946,0.03953875883120809
ACT,1823529,2025-11-28,0,878006.0,37.36,32802304.16,0,0,0,,D,0001572983-25-000015,38.81999969482422,-0.023699077181290492
ACVA,1637873,2025-10-15,0,1750.0,8.84,15470.0,1,0,0,"VP, Corporate Controller & CAO",D,0002030941-25-000008,8.960000038146973,0.05803565869145879
ACVA,1637873,2025-11-10,1,912408.0,5.61,5118608.88,0,1,0,,I,0001193125-25-278383,5.519999980926514,0.17934787162610716
ACVA,1637873,2025-11-14,1,15000.0,6.26,93900.0,0,1,0,,D,0001808806-25-000003,6.320000171661377,0.13132909828511405
ACVA,1637873,2025-11-14,1,80571.0,6.21,500345.91,0,1,0,,D,0001851605-25-000003,6.320000171661377,0.13132909828511405
ACVA,1637873,2025-11-17,1,5000.0,6.27,31349.999999999996,0,1,0,,D,0001808806-25-000003,6.269999980926514,0.2057416213360825
ACVA,1637873,2025-12-01,0,1750.0,8.0,14000.0,1,0,0,"VP, Corporate Controller & CAO",D,0002030941-25-000010,7.699999809265137,0.045454596122013344
ACVA,1637873,2025-12-15,1,31172.0,7.97,248440.84,1,1,0,Chief Executive Officer,D,0001419488-25-000005,8.029999732971191,0.01743466350912968
ACVA,1637873,2025-12-15,0,1750.0,8.03,14052.499999999998,1,0,0,"VP, Corporate Controller & CAO",D,0002030941-25-000012,8.029999732971191,0.01743466350912968
ADBE,796343,2025-10-31,0,149.0,337.88,50344.12,1,0,0,SVP & CAO,D,0000796343-25-000133,338.70001220703125,-0.027162715900369436
ADC-PA,917251,2025-10-02,1,3528.0,70.63,249182.63999999998,1,1,0,PRESIDENT & CEO,D,0001348490-25-000004,17.94365928717229,-0.014745902416389229
ADC-PA,917251,2025-10-03,1,360.0,70.85,25505.999999999996,1,0,0,CHIEF GROWTH OFFICER,D,0001747962-25-000003,17.924061584967344,-0.0191361427878806
ADC-PA,917251,2025-10-07,1,25154.0,70.41,1771093.14,0,1,0,,D,0001528153-25-000004,17.926904059154722,-0.003985209726998975
ADC-PA,917251,2025-12-24,1,15000.0,72.18,1082700.0,0,1,0,,D,0001528153-25-000006,17.291050604142995,-0.006329075446895454
ADGM,2006986,2025-12-12,1,207315.0,1.09,225973.35,1,1,0,Chief Executive Officer,D,0001964615-25-000003,0.8799999952316284,0.27272728504228205
ADGM,2006986,2025-12-16,1,15000.0,1.2,18000.0,1,0,0,Chief Financial Officer,D,0002089223-25-000002,0.9700000286102295,0.07216487750324138
ADI,6281,2025-10-01,0,559.0,240.66,134528.94,0,1,0,,D,0000900729-25-000008,242.85228298043415,-0.024496390011689025
ADI,6281,2025-10-01,0,200.0,238.12,47624.0,0,1,0,,D,0000900729-25-000008,242.85228298043415,-0.024496390011689025
ADI,6281,2025-10-01,0,753.0,241.67,181977.50999999998,0,1,0,,D,0000900729-25-000008,242.85228298043415,-0.024496390011689025
ADI,6281,2025-10-01,0,556.0,239.43,133123.08000000002,0,1,0,,D,0000900729-25-000008,242.85228298043415,-0.024496390011689025
ADI,6281,2025-10-01,0,88.0,245.28,21584.64,0,1,0,,D,0000900729-25-000008,242.85228298043415,-0.024496390011689025
ADI,6281,2025-10-01,0,278.0,236.98,65880.44,0,1,0,,D,0000900729-25-000008,242.85228298043415,-0.024496390011689025
ADI,6281,2025-10-01,0,327.0,243.01,79464.27,0,1,0,,D,0000900729-25-000008,242.85228298043415,-0.024496390011689025
ADI,6281,2025-10-01,0,364.0,243.95,88797.8,0,1,0,,D,0000900729-25-000008,242.85228298043415,-0.024496390011689025
ADI,6281,2025-10-01,0,10000.0,243.71,2437100.0,1,1,0,Chair & CEO,D,0001201872-25-000009,242.85228298043415,-0.024496390011689025
ADI,6281,2025-10-02,0,1310.0,242.34,317465.4,0,1,0,,D,0000900729-25-000008,241.27783047333196,-0.057035439340502425
ADI,6281,2025-10-02,0,731.0,241.28,176375.68,0,1,0,,D,0000900729-25-000008,241.27783047333196,-0.057035439340502425
ADI,6281,2025-10-02,0,1084.0,243.03,263444.52,0,1,0,,D,0000900729-25-000008,241.27783047333196,-0.057035439340502425
ADI,6281,2025-10-06,0,1000.0,242.74,242740.0,0,1,0,,D,0001589827-25-000004,244.14769082466984,-0.027835587766475364
ADI,6281,2025-11-03,0,10000.0,234.95,2349500.0,1,1,0,Chair & CEO,D,0001201872-25-000011,234.12309150619146,0.008384769204699364
ADI,6281,2025-11-04,0,1308.0,229.45,300120.6,0,1,0,,D,0000900729-25-000010,232.18992210313345,0.028453723722077044
ADI,6281,2025-11-04,0,1149.0,230.4,264729.60000000003,0,1,0,,D,0000900729-25-000010,232.18992210313345,0.028453723722077044
ADI,6281,2025-11-04,0,582.0,231.2,134558.4,0,1,0,,D,0000900729-25-000010,232.18992210313345,0.028453723722077044
ADI,6281,2025-11-04,0,66.0,232.12,15319.92,0,1,0,,D,0000900729-25-000010,232.18992210313345,0.028453723722077044
ADI,6281,2025-11-04,0,20.0,233.74,4674.8,0,1,0,,D,0000900729-25-000010,232.18992210313345,0.028453723722077044
ADI,6281,2025-11-05,0,244.0,231.75,56547.0,0,1,0,,D,0000900729-25-000010,229.28019954483182,0.017819139446722268
ADI,6281,2025-11-05,0,382.0,232.68,88883.76000000001,0,1,0,,D,0000900729-25-000010,229.28019954483182,0.017819139446722268
ADI,6281,2025-11-05,0,340.0,233.67,79447.8,0,1,0,,D,0000900729-25-000010,229.28019954483182,0.017819139446722268
ADI,6281,2025-11-05,0,252.0,234.89,59192.28,0,1,0,,D,0000900729-25-000010,229.28019954483182,0.017819139446722268
ADI,6281,2025-11-05,0,559.0,236.18,132024.62,0,1,0,,D,0000900729-25-000010,229.28019954483182,0.017819139446722268
ADI,6281,2025-11-05,0,927.0,236.97,219671.19,0,1,0,,D,0000900729-25-000010,229.28019954483182,0.017819139446722268
ADI,6281,2025-11-05,0,421.0,238.0,100198.0,0,1,0,,D,0000900729-25-000010,229.28019954483182,0.017819139446722268
ADI,6281,2025-12-01,0,5913.84,265.84,1572135.2256,1,0,0,"EVP, Global Operations",D,0001465733-25-000007,262.02455342136824,0.052000624739944594
ADI,6281,2025-12-10,0,8169.0,279.5,2283235.5,1,0,0,CAO (principal acct. officer),D,0001768266-25-000010,275.6499938964844,-0.00203155295118217
ADI,6281,2025-12-10,0,8169.0,278.03,2271227.07,1,0,0,CAO (principal acct. officer),D,0001768266-25-000008,275.6499938964844,-0.00203155295118217
ADI,6281,2025-12-12,0,10000.0,282.42,2824200.0,1,1,0,Chair & CEO,D,0001201872-25-000017,282.4200134277344,-0.024042235755573682
ADI,6281,2025-12-16,0,1060.0,279.4,296164.0,0,1,0,,D,0000900729-25-000012,280.9599914550781,-0.011496229238981992
ADI,6281,2025-12-16,0,856.0,280.27,239911.12,0,1,0,,D,0000900729-25-000012,280.9599914550781,-0.011496229238981992
ADI,6281,2025-12-16,0,129.0,281.09,36260.60999999999,0,1,0,,D,0000900729-25-000012,280.9599914550781,-0.011496229238981992
ADI,6281,2025-12-16,0,1080.0,278.49,300769.2,0,1,0,,D,0000900729-25-000012,280.9599914550781,-0.011496229238981992
ADI,6281,2025-12-17,0,5000.0,271.19,1355950.0,1,0,0,"SVP, Vertical Business Units",D,0001685760-25-000009,279.3800048828125,-0.013386749835385535
ADI,6281,2025-12-17,0,1377.0,270.92,373056.84,0,1,0,,D,0000900729-25-000012,279.3800048828125,-0.013386749835385535
ADI,6281,2025-12-17,0,244.0,271.48,66241.12000000001,0,1,0,,D,0000900729-25-000012,279.3800048828125,-0.013386749835385535
ADI,6281,2025-12-17,0,257.0,272.8,70109.6,0,1,0,,D,0000900729-25-000012,279.3800048828125,-0.013386749835385535
ADI,6281,2025-12-17,0,362.0,273.85,99133.70000000001,0,1,0,,D,0000900729-25-000012,279.3800048828125,-0.013386749835385535
ADI,6281,2025-12-17,0,200.0,274.89,54978.0,0,1,0,,D,0000900729-25-000012,279.3800048828125,-0.013386749835385535
ADI,6281,2025-12-17,0,28.0,280.3,7848.400000000001,0,1,0,,D,0000900729-25-000012,279.3800048828125,-0.013386749835385535
ADI,6281,2025-12-17,0,338.0,279.58,94498.04,0,1,0,,D,0000900729-25-000012,279.3800048828125,-0.013386749835385535
ADI,6281,2025-12-17,0,56.0,276.43,15480.08,0,1,0,,D,0000900729-25-000012,279.3800048828125,-0.013386749835385535
ADI,6281,2025-12-17,0,263.0,278.9,73350.7,0,1,0,,D,0000900729-25-000012,279.3800048828125,-0.013386749835385535
ADMA,1368514,2025-10-24,0,15000.0,16.0,240000.0,1,1,0,President and CEO,D,0001140361-25-039331,15.300000190734863,-0.008496739400019186
ADMA,1368514,2025-10-24,0,6000.0,16.0,96000.0,1,1,0,President and CEO,D,0001140361-25-039331,15.300000190734863,-0.008496739400019186
ADMA,1368514,2025-11-19,0,6000.0,16.0,96000.0,1,1,0,President and CEO,D,0001140361-25-042997,15.720000267028809,0.2061067915017428
ADMA,1368514,2025-11-19,0,15000.0,16.0,240000.0,1,1,0,President and CEO,D,0001140361-25-042997,15.720000267028809,0.2061067915017428
ADMA,1368514,2025-12-15,0,6000.0,19.79,118740.0,1,1,0,President and CEO,D,0001140361-25-045737,19.790000915527344,-0.0111167867875393
ADMA,1368514,2025-12-15,0,15000.0,19.79,296850.0,1,1,0,President and CEO,D,0001140361-25-045737,19.790000915527344,-0.0111167867875393
ADMQ,1588014,2025-06-16,1,209500.0,0.05,10475.0,1,1,0,CEO,D,0001493152-25-028716,0.04749999940395355,-0.10947365647207632
ADMQ,1588014,2025-06-16,1,204400.0,0.05,10220.0,1,1,0,CEO,D,0001493152-25-027398,0.04749999940395355,-0.10947365647207632
ADNT,1670541,2025-11-26,0,2500.0,19.71,49275.0,1,0,0,"EVP, EMEA",D,0001670541-25-000154,19.229999542236328,0.01248048761473104
ADPT,1478320,2025-11-10,0,10000.0,14.82,148200.0,1,0,0,Chief Scientific Officer,D,0001780851-25-000002,14.880000114440918,-0.06922041162967366
ADPT,1478320,2025-11-10,0,86161.0,14.73,1269151.53,1,1,0,CEO and Chairman,D,0001780649-25-000002,14.880000114440918,-0.06922041162967366
ADPT,1478320,2025-11-11,0,1237.0,14.57,18023.09,1,1,0,CEO and Chairman,D,0001780649-25-000002,14.649999618530273,0.06313994640415299
ADPT,1478320,2025-11-12,0,1867.0,15.0,28005.0,1,1,0,CEO and Chairman,D,0001780649-25-000002,14.640000343322754,0.1120218787474791
ADPT,1478320,2025-11-17,0,238.0,14.05,3343.9,1,0,0,Chief Financial Officer,D,0001780662-25-000002,14.0,0.4449999673025949
ADPT,1478320,2025-11-20,0,297925.0,16.54,4927679.5,1,0,0,Chief Commercial Ofc Imm Med,D,0001780854-25-000002,15.574999809265137,0.2096308432299624
ADPT,1478320,2025-11-21,0,308477.0,16.91,5216346.07,1,0,0,Chief Commercial Ofc Imm Med,D,0001780854-25-000002,16.280000686645508,0.15909091175361367
ADPT,1478320,2025-11-26,0,35736.0,19.68,703284.48,1,1,0,CEO and Chairman,D,0001780649-25-000003,20.229999542236328,-0.2728620676715619
ADPT,1478320,2025-11-28,0,162820.0,19.5,3174990.0,1,0,0,Chief Financial Officer,D,0001780662-25-000003,19.719999313354492,-0.25253548253745856
ADPT,1478320,2025-12-01,0,124998.0,18.94,2367462.12,1,1,0,CEO and Chairman,D,0001780649-25-000003,19.260000228881836,-0.22481826958718776
ADPT,1478320,2025-12-03,0,27212.0,18.61,506415.32,1,0,0,Chief Scientific Officer,D,0001780851-25-000003,18.8700008392334,-0.1849496857221265
ADPT,1478320,2025-12-04,0,12604.0,16.85,212377.40000000002,1,0,0,Chief Commercial Ofc Imm Med,D,0001780854-25-000003,16.860000610351562,-0.04922893793944813
ADPT,1478320,2025-12-04,0,10000.0,16.61,166100.0,1,0,0,Chief Scientific Officer,D,0001780851-25-000003,16.860000610351562,-0.04922893793944813
ADPT,1478320,2025-12-10,0,22968.0,16.0,367488.0,0,1,0,,D,0001274139-25-000003,14.930000305175781,0.10582718629672876
ADPT,1478320,2025-12-15,0,113890.0,15.57,1773267.3,1,0,0,Chief People Officer,D,0001780660-25-000002,16.030000686645508,0.029943825432035866
ADPT,1478320,2025-12-22,0,4394.0,17.5,76895.0,1,0,0,Chief People Officer,D,0001780660-25-000003,17.059999465942383,-0.04630709454333924
ADSK,769397,2025-09-29,0,917.0,325.0,298025.0,0,1,0,,D,0001788899-25-000006,325.0,-0.03076923076923077
ADTN,926282,2025-11-24,1,40928.0,7.33,300002.24,1,1,0,Chairman & CEO,D,0001193125-25-295709,7.300000190734863,0.12739716810991553
ADTN,926282,2025-11-26,1,12859.0,7.81,100428.79,0,1,0,,D,0001193125-25-303491,7.75,0.11870968726373488
ADTN,926282,2025-11-28,1,6150.0,8.02,49323.0,1,0,0,SVP of Finance; CFO,D,0001193125-25-303492,8.020000457763672,0.05610969870076746
ADTX,1726711,2025-11-25,0,1.0,3.2,3.2,1,0,0,Chief M&A Officer,D,0001213900-25-115525,3.200000047683716,-0.018749981839210065
ADTX,1726711,2025-12-17,0,1.0,1.75,1.75,0,1,0,,D,0001213900-25-123928,1.9900000095367432,-0.44723617157271794
ADUS,1468328,2025-11-19,0,20000.0,109.0,2180000.0,1,0,0,"EVP, Chief Govt Rel Officer",D,0001437749-25-035868,107.83000183105469,0.1094314682554788
ADUS,1468328,2025-12-05,0,166.0,112.78,18721.48,0,1,0,,D,0001437749-25-037154,114.41999816894531,0.00821536843601677
ADUS,1468328,2025-12-15,0,100.0,115.5,11550.0,0,1,0,,D,0001437749-25-038024,115.69000244140625,-0.04684938788107404
ADUS,1468328,2025-12-15,0,50.0,114.55,5727.5,0,1,0,,D,0001437749-25-038024,115.69000244140625,-0.04684938788107404
ADVM,1501756,2025-12-01,0,300000.0,4.2,1260000.0,0,0,0,,I,0001373604-25-000118,4.110000133514404,
ADVM,1501756,2025-12-02,0,51961.0,4.2,218236.2,0,0,0,,I,0001373604-25-000118,4.199999809265137,
ADVM,1501756,2025-12-03,0,222925.0,4.17,929597.25,0,0,0,,I,0001373604-25-000118,4.170000076293945,
ADVM,1501756,2025-12-04,0,524560.0,4.19,2197906.4000000004,0,0,0,,I,0001373604-25-000122,4.170000076293945,
ADVM,1501756,2025-12-05,1,11085.0,4.24,47000.4,1,1,0,"CEO, PRESIDENT AND DIRECTOR",D,0001379344-25-000004,4.150000095367432,
ADVM,1501756,2025-12-05,1,50000.0,4.22,211000.0,1,0,0,CHIEF OPERATING OFFICER,D,0001736315-25-000004,4.150000095367432,
ADVM,1501756,2025-12-08,1,117614.0,4.31,506916.33999999997,1,1,0,"CEO, PRESIDENT AND DIRECTOR",D,0001379344-25-000004,4.239999771118164,
AEBI,2048519,2025-11-14,1,5000.0,11.2,56000.0,1,0,0,Chief Financial Officer,D,0001437749-25-035451,11.174241232842082,0.06763403944712207
AEBI,2048519,2025-11-17,1,6500.0,10.9,70850.0,1,0,0,Chief Group Services,D,0001437749-25-035594,10.899999618530273,0.07798168910251194
AEBI,2048519,2025-11-21,1,5000.0,10.68,53400.0,1,0,0,Pres Vehicle Soln & CEO NA,D,0001437749-25-036038,10.579999923706055,0.11625713655768999
AEBI,2048519,2025-11-25,1,5000.0,12.01,60050.0,1,1,0,Group CEO,D,0001437749-25-036384,11.930000305175781,0.051131570919792875
AEBI,2048519,2025-12-05,1,7500.0,12.75,95625.0,0,1,0,,D,0001437749-25-037179,12.539999961853027,0.07814996003922081
AEE,1002910,2025-11-03,0,6500.0,101.44,659360.0,1,0,0,Sr Executive VP & CFO,D,0001190105-25-000004,100.81413269042969,0.03486308514989686
AEE,1002910,2025-11-14,0,2404.0,104.8,251939.19999999998,1,0,0,SVP of Subsidiary,D,0002094778-25-000005,104.02103611652694,0.007444963030079836
AEE,1002910,2025-11-14,0,325.0,104.77,34050.25,1,0,0,"SVP, Finance and CAO",D,0001878241-25-000007,104.02103611652694,0.007444963030079836
AEE,1002910,2025-11-14,0,2500.0,104.9,262250.0,0,1,0,,D,0001200244-25-000005,104.02103611652694,0.007444963030079836
AEE,1002910,2025-11-17,0,225.0,105.21,23672.25,0,1,0,,D,0001656999-25-000004,104.77560490636738,-0.0011370687011615659
AEHR,1040470,2025-10-09,0,2665.0,24.87,66278.55,0,1,0,Director,D,0001040470-25-000050,25.200000762939453,0.02817456599115747
AEHR,1040470,2025-10-09,0,6335.0,24.76,156854.6,0,1,0,Director,D,0001040470-25-000050,25.200000762939453,0.02817456599115747
AEHR,1040470,2025-11-05,0,6000.0,25.73,154380.0,0,1,0,Director,D,0001040470-25-000080,25.209999084472656,-0.23522406240306265
AEIS,927003,2025-10-15,0,240.0,186.99,44877.600000000006,0,1,0,,I,0001193125-25-242325,186.89459705710934,0.07492376100126175
AEIS,927003,2025-11-17,0,240.0,200.27,48064.8,0,1,0,,I,0001193125-25-285699,200.1678184505952,0.03203403738969217
AEIS,927003,2025-11-18,0,2407.0,196.82,473745.74,1,0,0,"SVP, Chief Accounting Officer",D,0001193125-25-289381,196.71959296799866,0.07513439210097256
AEIS,927003,2025-11-19,0,8174.0,203.11,1660221.1400000001,1,0,0,"EVP, CFO",D,0001193125-25-291217,199.1383559775894,0.0417882868191112
AEIS,927003,2025-12-04,0,2257.0,210.33,474714.81000000006,0,1,0,,D,0001193125-25-309399,210.3300018310547,0.038368240361219705
